Page Index	Product Name	Product Link	Image Link	order ID	basic item number	brand name	minimum order quantity	packages	manufacturer name	Country of origin	Weight	Price
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0600MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0600mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0600MB_7033_HTI10_1024x1024@2x.jpg?v=1634619886	6703691	MAE0600MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	30G	1.617.381?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0550MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0550mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0550MB_7033_HTI10_1024x1024@2x.jpg?v=1634619884	6703682	MAE0550MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	30G	1.551.570?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0500MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0500mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0500MB_7033_HTI10_1024x1024@2x.jpg?v=1634619882	6703674	MAE0500MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	20G	1.449.606?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0460MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0460mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0460MB_7033_HTI10_1024x1024@2x.jpg?v=1634619880	6703666	MAE0460MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	19G	1.449.606?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0420MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0420mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0420MB_7033_HTI10_1024x1024@2x.jpg?v=1634619878	6703658	MAE0420MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	17G	1.415.033?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0400MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0400mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0400MB_7033_HTI10_1024x1024@2x.jpg?v=1634619875	6703640	MAE0400MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	13G	1.337.815?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0365MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0365mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0365MB_7033_HTI10_1024x1024@2x.jpg?v=1634619873	6703631	MAE0365MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	13G	1.337.815?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0330MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0330mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0330MB_7033_HTI10_1024x1024@2x.jpg?v=1634619870	6703623	MAE0330MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	12G	1.337.815?
1	"MAE drills, Specially for aluminium and cast iron drilling, High holl accuracy(External coolant)  MAE0300MB       HTI10  MITSUBISHI"	https://kital-tools.com/products/mae0300mb-7033hti10	//kital-tools.com/cdn/shop/products/MAE0300MB_7033_HTI10_1024x1024@2x.jpg?v=1634619862	6703615	MAE0300MB	MITSUBISHI	1Pcs	1	MITSUBISHI MATERIALS Corporation.	0	8G	1.270.248?
1	Collet Use Carbide Tipped Drill  SLD 26  FKD	https://kital-tools.com/products/sld26-8550	//kital-tools.com/cdn/shop/products/SLD26_8550__MA_1024x1024@2x.jpg?v=1616665843	3321029	SLD26	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	390.000G	5.314.228?
1	Collet Use Carbide Tipped Drill  SLD 25.5  FKD	https://kital-tools.com/products/sld25-5-8550	//kital-tools.com/cdn/shop/products/SLD25.5_8550__MA_1024x1024@2x.jpg?v=1616665839	3321011	SLD25.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	390.000G	5.314.228?
1	Collet Use Carbide Tipped Drill  SLD 25  FKD	https://kital-tools.com/products/sld25-8550	//kital-tools.com/cdn/shop/products/SLD25_8550__MA_1024x1024@2x.jpg?v=1616665833	3321002	SLD25	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	380.000G	5.248.417?
1	Collet Use Carbide Tipped Drill  SLD 24.5  FKD	https://kital-tools.com/products/sld24-5-8550	//kital-tools.com/cdn/shop/products/SLD24.5_8550__MA_1024x1024@2x.jpg?v=1616665828	3320995	SLD24.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	370.000G	5.248.417?
1	Collet Use Carbide Tipped Drill  SLD 24  FKD	https://kital-tools.com/products/sld24-8550	//kital-tools.com/cdn/shop/products/SLD24_8550__MA_1024x1024@2x.jpg?v=1616665823	3320987	SLD24	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	370.000G	5.116.794?
1	Collet Use Carbide Tipped Drill  SLD 23.5  FKD	https://kital-tools.com/products/sld23-5-8550	//kital-tools.com/cdn/shop/products/SLD23.5_8550__MA_1024x1024@2x.jpg?v=1616665819	3320979	SLD23.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	350.000G	5.116.794?
1	Collet Use Carbide Tipped Drill  SLD 23  FKD	https://kital-tools.com/products/sld23-8550	//kital-tools.com/cdn/shop/products/SLD23_8550__MA_1024x1024@2x.jpg?v=1616665814	3320961	SLD23	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	350.000G	4.820.730?
1	Collet Use Carbide Tipped Drill  SLD 22.5  FKD	https://kital-tools.com/products/sld22-5-8550	//kital-tools.com/cdn/shop/products/SLD22.5_8550__MA_1024x1024@2x.jpg?v=1616665805	3320952	SLD22.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	340.000G	4.820.730?
1	Collet Use Carbide Tipped Drill  SLD 22  FKD	https://kital-tools.com/products/sld22-8550	//kital-tools.com/cdn/shop/products/SLD22_8550__MA_1024x1024@2x.jpg?v=1616665799	3320944	SLD22	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	335.000G	4.491.673?
1	Collet Use Carbide Tipped Drill  SLD 21.5  FKD	https://kital-tools.com/products/sld21-5-8550	//kital-tools.com/cdn/shop/products/SLD21.5_8550__MA_1024x1024@2x.jpg?v=1616665792	3320936	SLD21.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	330.000G	4.491.673?
1	Collet Use Carbide Tipped Drill  SLD 21  FKD	https://kital-tools.com/products/sld21-8550	//kital-tools.com/cdn/shop/products/SLD21_8550__MA_1024x1024@2x.jpg?v=1616665787	3320928	SLD21	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	320.000G	4.294.239?
1	Collet Use Carbide Tipped Drill  SLD 20.5  FKD	https://kital-tools.com/products/sld20-5-8550	//kital-tools.com/cdn/shop/products/SLD20.5_8550__MA_1024x1024@2x.jpg?v=1616665782	3320910	SLD20.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	270.000G	4.294.239?
1	Collet Use Carbide Tipped Drill  SLD 20  FKD	https://kital-tools.com/products/sld20-8550	//kital-tools.com/cdn/shop/products/SLD20_8550__MA_1024x1024@2x.jpg?v=1616665778	3320901	SLD20	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	270.000G	3.981.679?
1	Collet Use Carbide Tipped Drill  SLD 19.5  FKD	https://kital-tools.com/products/sld19-5-8550	//kital-tools.com/cdn/shop/products/SLD19.5_8550__MA_1024x1024@2x.jpg?v=1616665773	3320898	SLD19.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	260.000G	3.981.679?
1	Collet Use Carbide Tipped Drill  SLD 19  FKD	https://kital-tools.com/products/sld19-8550	//kital-tools.com/cdn/shop/products/SLD19_8550__MA_1024x1024@2x.jpg?v=1616665768	3320880	SLD19	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	250.000G	3.784.244?
1	Collet Use Carbide Tipped Drill  SLD 18.5  FKD	https://kital-tools.com/products/sld18-5-8550	//kital-tools.com/cdn/shop/products/SLD18.5_8550__MA_1024x1024@2x.jpg?v=1616665763	3340163	SLD18.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	245.000G	3.784.244?
1	Collet Use Carbide Tipped Drill  SLD 18  FKD	https://kital-tools.com/products/sld18-8550	//kital-tools.com/cdn/shop/products/SLD18_8550__MA_1024x1024@2x.jpg?v=1616665758	3340155	SLD18	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	240.000G	3.455.187?
1	Collet Use Carbide Tipped Drill  SLD 17.5  FKD	https://kital-tools.com/products/sld17-5-8550	//kital-tools.com/cdn/shop/products/SLD17.5_8550__MA_1024x1024@2x.jpg?v=1616665754	3340147	SLD17.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	230.000G	3.455.187?
1	Collet Use Carbide Tipped Drill  SLD 17  FKD	https://kital-tools.com/products/sld17-8550	//kital-tools.com/cdn/shop/products/SLD17_8550__MA_1024x1024@2x.jpg?v=1616665749	3340139	SLD17	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	220.000G	3.307.068?
1	Collet Use Carbide Tipped Drill  SLD 16.5  FKD	https://kital-tools.com/products/sld16-5-8550	//kital-tools.com/cdn/shop/products/SLD16.5_8550__MA_1024x1024@2x.jpg?v=1616665744	3340121	SLD16.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	170.000G	3.307.068?
1	Collet Use Carbide Tipped Drill  SLD 16  FKD	https://kital-tools.com/products/sld16-8550	//kital-tools.com/cdn/shop/products/SLD16_8550__MA_1024x1024@2x.jpg?v=1616665739	3340112	SLD16	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	165.000G	3.076.640?
1	Collet Use Carbide Tipped Drill  SLD 15.5  FKD	https://kital-tools.com/products/sld15-5-8550	//kital-tools.com/cdn/shop/products/SLD15.5_8550__MA_1024x1024@2x.jpg?v=1616665734	3340104	SLD15.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	155.000G	3.076.640?
1	Collet Use Carbide Tipped Drill  SLD 15  FKD	https://kital-tools.com/products/sld15-8550	//kital-tools.com/cdn/shop/products/SLD15_8550__MA_1024x1024@2x.jpg?v=1616665729	3340091	SLD15	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	155.000G	2.961.514?
1	Collet Use Carbide Tipped Drill  SLD 14.5  FKD	https://kital-tools.com/products/sld14-5-8550	//kital-tools.com/cdn/shop/products/SLD14.5_8550__MA_1024x1024@2x.jpg?v=1616665724	3340082	SLD14.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	150.000G	2.961.514?
1	Collet Use Carbide Tipped Drill  SLD 14  FKD	https://kital-tools.com/products/sld14-8550	//kital-tools.com/cdn/shop/products/SLD14_8550__MA_1024x1024@2x.jpg?v=1616665713	3340074	SLD14	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	145.000G	2.764.080?
1	Straight Shank Drills Carbide Tipped  SD 9.9  FKD	https://kital-tools.com/products/sd9-9-8550	//kital-tools.com/cdn/shop/products/SD9.9_8550__MA_1024x1024@2x.jpg?v=1616494124	3033015	SD9.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	54.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 9.8  FKD	https://kital-tools.com/products/sd9-8-8550	//kital-tools.com/cdn/shop/products/SD9.8_8550__MA_1024x1024@2x.jpg?v=1616494121	2887851	SD9.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	54.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 9.7  FKD	https://kital-tools.com/products/sd9-7-8550	//kital-tools.com/cdn/shop/products/SD9.7_8550__MA_1024x1024@2x.jpg?v=1616494116	3033007	SD9.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	54.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 9.6  FKD	https://kital-tools.com/products/sd9-6-8550	//kital-tools.com/cdn/shop/products/SD9.6_8550__MA_1024x1024@2x.jpg?v=1616494113	3032990	SD9.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	54.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 9.5  FKD	https://kital-tools.com/products/sd9-5-8550	//kital-tools.com/cdn/shop/products/SD9.5_8550__MA_1024x1024@2x.jpg?v=1616494109	3032981	SD9.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	54.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 9.4  FKD	https://kital-tools.com/products/sd9-4-8550	//kital-tools.com/cdn/shop/products/SD9.4_8550__MA_1024x1024@2x.jpg?v=1616494106	3032973	SD9.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	49.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 9.3  FKD	https://kital-tools.com/products/sd9-3-8550	//kital-tools.com/cdn/shop/products/SD9.3_8550__MA_1024x1024@2x.jpg?v=1616494102	3032965	SD9.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	49.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 9.2  FKD	https://kital-tools.com/products/sd9-2-8550	//kital-tools.com/cdn/shop/products/SD9.2_8550__MA_1024x1024@2x.jpg?v=1616494098	3032957	SD9.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	49.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 9.1  FKD	https://kital-tools.com/products/sd9-1-8550	//kital-tools.com/cdn/shop/products/SD9.1_8550__MA_1024x1024@2x.jpg?v=1616494095	3032949	SD9.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	49.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 9  FKD	https://kital-tools.com/products/sd9-8550	//kital-tools.com/cdn/shop/products/SD9_8550__MA_1024x1024@2x.jpg?v=1616494092	2887843	SD9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 8.9  FKD	https://kital-tools.com/products/sd8-9-8550	//kital-tools.com/cdn/shop/products/SD8.9_8550__MA_1024x1024@2x.jpg?v=1616494064	3032931	SD8.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 8.8  FKD	https://kital-tools.com/products/sd8-8-8550	//kital-tools.com/cdn/shop/products/SD8.8_8550__MA_1024x1024@2x.jpg?v=1616494061	3032922	SD8.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 8.7  FKD	https://kital-tools.com/products/sd8-7-8550	//kital-tools.com/cdn/shop/products/SD8.7_8550__MA_1024x1024@2x.jpg?v=1616494057	3032914	SD8.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 8.6  FKD	https://kital-tools.com/products/sd8-6-8550	//kital-tools.com/cdn/shop/products/SD8.6_8550__MA_1024x1024@2x.jpg?v=1616494054	3032906	SD8.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.431.355?
1	Straight Shank Drills Carbide Tipped  SD 8.5  FKD	https://kital-tools.com/products/sd8-5-8550	//kital-tools.com/cdn/shop/products/SD8.5_8550__MA_1024x1024@2x.jpg?v=1616494049	2887835	SD8.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	44.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 8.4  FKD	https://kital-tools.com/products/sd8-4-8550	//kital-tools.com/cdn/shop/products/SD8.4_8550__MA_1024x1024@2x.jpg?v=1616494045	3032892	SD8.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	39.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 8.3  FKD	https://kital-tools.com/products/sd8-3-8550	//kital-tools.com/cdn/shop/products/SD8.3_8550__MA_1024x1024@2x.jpg?v=1616494040	3032884	SD8.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	39.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 8.2  FKD	https://kital-tools.com/products/sd8-2-8550	//kital-tools.com/cdn/shop/products/SD8.2_8550__MA_1024x1024@2x.jpg?v=1616494037	3032876	SD8.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	39.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 8.1  FKD	https://kital-tools.com/products/sd8-1-8550	//kital-tools.com/cdn/shop/products/SD8.1_8550__MA_1024x1024@2x.jpg?v=1616494033	3032868	SD8.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	39.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 8  FKD	https://kital-tools.com/products/sd8-8550	//kital-tools.com/cdn/shop/products/SD8_8550__MA_1024x1024@2x.jpg?v=1616494029	2887827	SD8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	39.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 7.9  FKD	https://kital-tools.com/products/sd7-9-8550	//kital-tools.com/cdn/shop/products/SD7.9_8550__MA_1024x1024@2x.jpg?v=1616493980	3032850	SD7.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	35.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 7.8  FKD	https://kital-tools.com/products/sd7-8-8550	//kital-tools.com/cdn/shop/products/SD7.8_8550__MA_1024x1024@2x.jpg?v=1616493977	3032841	SD7.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	35.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 7.7  FKD	https://kital-tools.com/products/sd7-7-8550	//kital-tools.com/cdn/shop/products/SD7.7_8550__MA_1024x1024@2x.jpg?v=1616493973	3032833	SD7.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	35.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 7.6  FKD	https://kital-tools.com/products/sd7-6-8550	//kital-tools.com/cdn/shop/products/SD7.6_8550__MA_1024x1024@2x.jpg?v=1616493969	3032825	SD7.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	30.000G	1.283.410?
1	Straight Shank Drills Carbide Tipped  SD 7.5  FKD	https://kital-tools.com/products/sd7-5-8550	//kital-tools.com/cdn/shop/products/SD7.5_8550__MA_1024x1024@2x.jpg?v=1616493966	3032817	SD7.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	30.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 7.4  FKD	https://kital-tools.com/products/sd7-4-8550	//kital-tools.com/cdn/shop/products/SD7.4_8550__MA_1024x1024@2x.jpg?v=1616493962	3032809	SD7.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 7.3  FKD	https://kital-tools.com/products/sd7-3-8550	//kital-tools.com/cdn/shop/products/SD7.3_8550__MA_1024x1024@2x.jpg?v=1616493959	3032795	SD7.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 7.2  FKD	https://kital-tools.com/products/sd7-2-8550	//kital-tools.com/cdn/shop/products/SD7.2_8550__MA_1024x1024@2x.jpg?v=1616493955	3032787	SD7.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 7.1  FKD	https://kital-tools.com/products/sd7-1-8550	//kital-tools.com/cdn/shop/products/SD7.1_8550__MA_1024x1024@2x.jpg?v=1616493952	3032779	SD7.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 7  FKD	https://kital-tools.com/products/sd7-8550	//kital-tools.com/cdn/shop/products/SD7_8550__MA_1024x1024@2x.jpg?v=1616493949	2887819	SD7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 6.9  FKD	https://kital-tools.com/products/sd6-9-8550	//kital-tools.com/cdn/shop/products/SD6.9_8550__MA_1024x1024@2x.jpg?v=1616493916	3032761	SD6.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 6.8  FKD	https://kital-tools.com/products/sd6-8-8550	//kital-tools.com/cdn/shop/products/SD6.8_8550__MA_1024x1024@2x.jpg?v=1616493913	3032752	SD6.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 6.7  FKD	https://kital-tools.com/products/sd6-7-8550	//kital-tools.com/cdn/shop/products/SD6.7_8550__MA_1024x1024@2x.jpg?v=1616493908	2887801	SD6.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 6.6  FKD	https://kital-tools.com/products/sd6-6-8550	//kital-tools.com/cdn/shop/products/SD6.6_8550__MA_1024x1024@2x.jpg?v=1616493905	3032744	SD6.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	25.000G	1.151.788?
1	Straight Shank Drills Carbide Tipped  SD 6.5  FKD	https://kital-tools.com/products/sd6-5-8550	//kital-tools.com/cdn/shop/products/SD6.5_8550__MA_1024x1024@2x.jpg?v=1616493892	2887797	SD6.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 6.4  FKD	https://kital-tools.com/products/sd6-4-8550	//kital-tools.com/cdn/shop/products/SD6.4_8550__MA_1024x1024@2x.jpg?v=1616493889	3032736	SD6.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 6.3  FKD	https://kital-tools.com/products/sd6-3-8550	//kital-tools.com/cdn/shop/products/SD6.3_8550__MA_1024x1024@2x.jpg?v=1616493885	3032728	SD6.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 6.2  FKD	https://kital-tools.com/products/sd6-2-8550	//kital-tools.com/cdn/shop/products/SD6.2_8550__MA_1024x1024@2x.jpg?v=1616493882	2887789	SD6.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 6.1  FKD	https://kital-tools.com/products/sd6-1-8550	//kital-tools.com/cdn/shop/products/SD6.1_8550__MA_1024x1024@2x.jpg?v=1616493878	3032710	SD6.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 6  FKD	https://kital-tools.com/products/sd6-8550	//kital-tools.com/cdn/shop/products/SD6_8550__MA_1024x1024@2x.jpg?v=1616493875	2887771	SD6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	20.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 5.9  FKD	https://kital-tools.com/products/sd5-9-8550	//kital-tools.com/cdn/shop/products/SD5.9_8550__MA_1024x1024@2x.jpg?v=1616493834	3032701	SD5.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 5.8  FKD	https://kital-tools.com/products/sd5-8-8550	//kital-tools.com/cdn/shop/products/SD5.8_8550__MA_1024x1024@2x.jpg?v=1616493830	3032698	SD5.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 5.7  FKD	https://kital-tools.com/products/sd5-7-8550	//kital-tools.com/cdn/shop/products/SD5.7_8550__MA_1024x1024@2x.jpg?v=1616493826	3032680	SD5.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 5.6  FKD	https://kital-tools.com/products/sd5-6-8550	//kital-tools.com/cdn/shop/products/SD5.6_8550__MA_1024x1024@2x.jpg?v=1616493823	2887762	SD5.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.102.297?
1	Straight Shank Drills Carbide Tipped  SD 5.5  FKD	https://kital-tools.com/products/sd5-5-8550	//kital-tools.com/cdn/shop/products/SD5.5_8550__MA_1024x1024@2x.jpg?v=1616493819	2887754	SD5.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 5.4  FKD	https://kital-tools.com/products/sd5-4-8550	//kital-tools.com/cdn/shop/products/SD5.4_8550__MA_1024x1024@2x.jpg?v=1616493816	3032671	SD5.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 5.3  FKD	https://kital-tools.com/products/sd5-3-8550	//kital-tools.com/cdn/shop/products/SD5.3_8550__MA_1024x1024@2x.jpg?v=1616493812	2887746	SD5.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 5.2  FKD	https://kital-tools.com/products/sd5-2-8550	//kital-tools.com/cdn/shop/products/SD5.2_8550__MA_1024x1024@2x.jpg?v=1616493809	2887738	SD5.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 5.1  FKD	https://kital-tools.com/products/sd5-1-8550	//kital-tools.com/cdn/shop/products/SD5.1_8550__MA_1024x1024@2x.jpg?v=1616493799	2887720	SD5.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 5  FKD	https://kital-tools.com/products/sd5-8550	//kital-tools.com/cdn/shop/products/SD5_8550__MA_1024x1024@2x.jpg?v=1616493795	2887711	SD5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	15.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.9  FKD	https://kital-tools.com/products/sd4-9-8550	//kital-tools.com/cdn/shop/products/SD4.9_8550__MA_1024x1024@2x.jpg?v=1616493749	3032663	SD4.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
